"Model","Reviews"
"iPhone 11 Pro ","Phone arrived in perfect condition. However, I waited one week later to activate it only to find out that the product was defective. I called Amazon customer service whom transferred me to Apple for support. Once I talked to Apple they advised me that the product wasn't under warranty and they sent me to Apple store. When I arrived there they trouble shooted and told me the product was defective. Amazon had replaced/repaired the phone with a screen that wasn't backed by Apple which caused audio issues. Phone can only be used on speaker phone. Apple sent the phone out for repair and provided me with a loaner phone. Had to take my phone to my service provider and pay activation fee on loaner phone because it couldn't be done online since the phone was unable to receive sms notifications. Too much hassle for the money I paid to Amazon. Online nor Representative gave me the option to obtain a replacement phone for free. It's holiday season so the turn around time for repair will be longer. Item has unauthorized Apple parts causing audio issues. Took phone to Apple store for repair and it wasn't able to be fixed. Store supplied me with a certified letter from Apple explaining why"
"iPhone 11 Pro ","The screen became unresponsive over the course of only 3 months and stopped working completely as of today. Before this, it was ghost tapping since I got it, but was manageable after a quick turn on and turn off. Wouldn't ever buy again."
"iPhone 11 Pro ","The charging port stopped working after a few weeks had to get a wireless charger but overall everything else seems to work."
"iPhone 11 Pro ","The phone is great. I have NOT tried out camera yet ( I will add to review if I find it faulty). It came with no scratches, it looks brand new. I’m glad I took a chance after reading some of the negative views.I am beyond happy with purchase as of now.If I don’t update review means iPhone still works great .P.s I can not review facial recognition as I’m really not trusting of the intended purpose. I can vouch that the phone works great !"
"iPhone 11 Pro ","all perfect 92% battery life, just like new phone"
"iPhone 11 Pro ","Looks brand new. No scratches and comes with screen protector"
"iPhone 11 Pro ","This review is for a iphone 11 pro i purchased, after receiving it powered up and showed a battery life of 93%, i have owned the phone for a little over three months and now the battery wont fully charge and i'm getting a message to replace the battery, so i took it for a battery replacement and the Apple certified service tech said the screws are messed up and the last person who worked on it did damage to them. He also mentioned the screen would probably break if they try more to get the screws out. So be aware when purchasing an iphone from Amazon that the phone can be damaged with a bad battery. Never again"
"iPhone 11 Pro ","Telefone veio em perfeito estado."
"iPhone 11 Pro ","Excellent phone! It works perfectly"
"iPhone 11 Pro ","I like the camera most, actually that is why I got the iPhone 11 pro. Not disappointed. I am not one to run out and upgrade every time a new phone comes out and I think iPhones are priced way to high. But I decided the camera was worth the price of a refurbished 11Pro."
"iPhone 11 Pro ","REALLY GREAT PHONE! Absolutely nothing wrong, and I’ve had it for about a month now. The battery will last me all day and half of the next day, the camera is beyond incredible (all cat photos were taken with the phone), awesome gaming ability, huge storage capacity, nicely organized system, easy to understand, and a bunch of cute little features! HOWEVER, the screen is the thinnest glass I’ve ever seen, and I already cracked it. But if you aren’t a clumsy buffoon like me, it’ll be fine!"
"iPhone 11 Pro ","I do not recommend this product in 2022. Other reviewers were lucky with the battery having 90%+ health, however, in 2022 I'd assume by now most batteries are hovering in the mid-lower 80%, which is right around the suggested replacement point by Apple and will cost you an extra $70.While the promise/guarantee is 80%+, again, the replacement recommendation is at 80% by Apple so it is not saying much. If I could go back and do it again, I'd just buy new."
"iPhone 11 Pro ","At first I was suspicious of buying a renewed product, but I must say that I am impressed, my iphone 11 pro arrived as new without details, battery at 98% so far without any problem, generic charger and cable but it is not a surprise because it is published like this, I noticed that the phone was renewed because it had a little adhesive on the top of the phone, happy with the purchase from this seller BuySPRY"
"iPhone 11 Pro ","Phone arrived in perfect condition with 90% battery life. Very happy with this."
"iPhone 11 Pro ","I completely love my new phone! Works great, just like brand new! I was a hesitant to buy a phone online (my first time buying Renewed) and it works great! It did not come with the original box or the original charging cord and plug, which I’m ok with. The item came in great condition and was packaged well. Phone had no scratches and accepted my SIM! Phone works so we’ll! I’m so happy with my phone! Will buy again when it’s time for me to upgrade!"
"iPhone 11 Pro ","Ha tenido varías fallas"
"iPhone 11 Pro ","I was so scared to receive this item after reading all the reviews. But it’s literally in flawless condition AND came with a glass screen protector installed on it. The charger wasn’t an original but that doesn’t really matter. There are no scratches, dents, or anything and it looks absolutely brand new. Thank you!!"
"iPhone 11 Pro ","the phone had two large scratches on the screen that i can see from far out... and other mini scratches, i dont know who owned this phone before but they really didnt show it any kindness.more scratches on the frame aswell, and battery was at 78%, I thought this was a better deal, shame.. i could have brought this locally for 50 dollars less and probably have non of the scratches."
"iPhone 11 Pro ","Great purchase arrived 2 days earlier! The phone is unlocked in perfect condition with a 98% battery life. Sis is winning!"
"iPhone 11 Pro ","Me Agrado que esta muy bien Cuidado a excepción del Glass tiene unas Rayas profundas del Resto Bueno"
"iPhone 11 Pro ","Fast shipping for certain, the battery life was originally 91 I believe then after one update it went down 2 to 89. There was also some screen damage. A quart in. Gash in the screen I noticed when I took the screen protector. Wasn’t pleased with that cause if I’m paying high money for this the screen could have possibly been replaced beforehand. Otherwise not too noticeable if you don’t focus in on it. All in all the phone is decently good tho."
"iPhone 11 Pro ","Great….. it’s smaller than u thoight but hey."
"iPhone 11 Pro ","This is my first iPhone. I switched from a pixel 3 that I felt was overpriced for what I got it for. This phone came in perfect condition, battery life was at 100% life and really like this device. It’s fast, no hesitations or odd pauses to be seen in the few days I’ve had it. For a renewed device I think this is a grand slam. Won’t need to get a new phone for years now. Goodbye Android"
