"Model","Reviews"
"iPhone 12 mini","Both phones I bought I purposely purchased from Decluttr Store after reading their reviews. They both were shipped and arrived quickly, both unlocked, 256 GB, and had no issues at all. One of the phones I got even still has a warranty on it. I also checked to make sure they were not stolen, and they were not. The phones themselves are great. I watched a guy online drop one like 10x from 9FT without a case on it and it survived fine. Sure I purchased a case and glass protector but I probably don't need either. I went from a 7 plus to this phone and really like how small it is. It reminds my of my old SE (the first edition). I would buy through Amazon again granted it's from a legit seller. Thanks again."
"iPhone 12 mini","no cracks or chips or scratches"
"iPhone 12 mini","The iPhone is in perfect conditions with 88% of health battery that it’s ok!"
"iPhone 12 mini","Good phone for the money, I had almost no scratches on the phone, at least that I could find, so for the look of the phone I would give it a 9/10, also with face recognition there are no problems, it works well and quickly, but it has a very bad battery, every week the battery deteriorates by 1%, so I don't know how it will perform in a few months, but so far I have no problems, so decide for yourself whether to buy it or no."
"iPhone 12 mini","Solid phone, very good, no noticeable scratches or scuffs, although a bit loose in the box it was perfectly fine once I opened it. It was provided with a cord and box and the only nit pick is that the battery life was at 95%Other than that it was definitely worth buying here and saving $200 rather than paying an extra 200 for the same phone, a box and 5% more battery life from apple"
"iPhone 12 mini","don't like that you can't be on YouTube the same time while you're browsing the Internet."
"iPhone 12 mini","This is my favorite model iPhone and fits in pocket. Battery easily lasts through the day. Face recognition is not great if you’re lying on your back."
"iPhone 12 mini","I was not expecting a like new product this phone, but based on Amazon’s description of their Renewed program (“professionally inspected” and “expertly refurbished” are two of the claims you see immediately when you browse their Renewed inventory) I expected the phone to be in better shape than it is. The screen is broken in a couple places and will need a replacement right away. I gave two stars because the phone is functional but I am disappointed that it didn’t have at least an intact screen. I did expect some physical imperfections on a refurbished product, but I feel like the screen is one of those things that really should be in good order, even when purchasing a refurbished product because of all the damage that can happen to a phone when the screen is not intact."
"iPhone 12 mini","Although this I-phone doesn't use the fingerprint to lock and unlock, the facial recognition is nice but it sometimes unlocks when I prefer it doesn't unlock, nor does it have the center button. There is a bar that appears at the bottom of the screen that does what the button used to do. To view which windows are open, just hold the bar and drag the window to the center of the screen and all open windows are visible. To close unwanted windows (which will also log you off an open account like a bank account), slide the screen up until it disappears. Lots of nice features that come with the phone and the camera takes much better pictures than my much older I-phone 5. Battery life lasts SOO much longer, too. I also appreciate the slightly larger screen, and the phone isn't much bigger than the i-phone 5. I love my new (refurbished) phone! It works great!!"
"iPhone 12 mini","Had some problems on the post office side where the phone got sent back. They were super quick when I notified them of the problem and they resent the phone. Thank you for the great customer service!"
"iPhone 12 mini","People might say this is broken or useless I bought this for my son for his birthday and the phone was in perfect condition it had some fingerprints but it was alr and it still was 100% battery and no dents or no bad condition it's in perfect condition person who delivered it hand it to me so it was safe"
"iPhone 12 mini","Works well"
"iPhone 12 mini","I’ve never owned a brand new car. Nearly new, under 50K miles…that’s the way to go. I am now of the same mindset with iPhones. For $500 less than list price, I bought an iPhone 12-mini with 128 gb and it’s a great phone. I’m really happy with it."
"iPhone 12 mini","didn’t like it, I expected at least the battery life with 95%"
"iPhone 12 mini","The phone is fully unlocked, it worked perfectly in Ecuador and everything was perfect, as a new one."
"iPhone 12 mini","Quede muy incomforme, muy pequeño y además me envían un cargador disfuncional y un clip de papelería (ni siquiera un original)"
"iPhone 12 mini","My phone was almost like new.i am very happy with the phone.i feel it was a good feal."
"iPhone 12 mini","The phone arrived within the provided timeframe. It was in great condition and fully functional as advertised. It had great battery life remaining and it was reasonably priced compared to the same type of phone being sold on Amazon by other sellers. The seller responded quickly to our questions."
"iPhone 12 mini","Muy bueno practico"
"iPhone 12 mini","In the reviews they are saying that battery is going the whole day, it’s not. Middle of the day it will be %30 percent, it is almost impossible to use it for whole day.*i don’t play games"
